Direction,tCount,Time,HeadPolar,HeadAzimuth,TrunkPolar,TrunkAzimuth
180,3,229.1254,-38.99156,77.16057,0,0,
180,3,229.1526,-40.54607,76.85222,0,0,
180,3,229.1808,-43.41122,76.32707,0,0,
180,3,229.2086,-46.18065,75.60732,0,0,
180,3,229.2366,-49.0023,74.72612,0,0,
180,3,229.2645,-52.57783,73.78413,0,0,
180,3,229.2925,-55.36644,72.62206,0,0,
180,3,229.3201,-57.9389,71.35888,0,0,
180,3,229.3478,-60.4482,69.90831,0,0,
180,3,229.3755,-62.61849,68.41744,0,0,
180,3,229.4037,-64.93921,66.72198,0,0,
180,3,229.4312,-66.50465,64.951,0,0,
180,3,229.4594,-68.22581,63.19501,0,0,
180,3,229.4869,-69.98328,61.44349,0,0,
180,3,229.5144,-71.32664,59.48354,0,0,
180,3,229.5423,-72.51575,57.64224,0,0,
180,3,229.5701,-73.50099,55.85812,0,0,
180,3,229.5986,-74.83631,54.15766,0,0,
180,3,229.6265,-76.87051,52.31384,0,0,
180,3,229.6538,-78.41823,49.44019,0,0,
180,3,229.6819,-78.61543,46.58542,0,0,
180,3,229.7091,-78.72461,44.47371,0,0,
180,3,229.7374,-79.08685,42.46578,0,0,
180,3,229.7652,-79.07626,40.50131,0,0,
180,3,229.7857,-78.75462,39.97842,0,0,
180,3,229.8069,-79.08216,38.40278,0,0,
180,3,229.8338,-79.25994,37.18509,0,0,
180,3,229.8621,-79.83462,36.37157,0,0,
180,3,229.8893,-80.5592,35.38061,0,0,
180,3,229.9179,-81.19394,34.26261,0,0,
180,3,229.9454,-81.77588,32.84447,0,0,
180,3,229.9731,-82.28465,31.88449,0,0,
